System Time:,Simulation Time:,AnimalType:,overall,alive,puppy,juvenile,young_adult,adult,aged_adult,elder,overall_puppy,overall_juvenile,overall_young_adult,overall_adult,overall_aged_adult,overall_elder,female,male,overall_female,overall_male,thirstDeath,hungerDeath,ageDeath,predatorDeath
20:16:39,1.204219,Fox,6,6,6,0,0,0,0,0,6,0,0,0,0,0,4,2,4,2,0,0,0,0,
20:16:46,13.8435,Fox,6,5,5,0,0,0,0,0,6,0,0,0,0,0,3,2,4,2,0,0,0,1,
20:17:20,83.57298,Fox,6,5,0,5,0,0,0,0,6,5,0,0,0,0,3,2,4,2,0,0,0,1,
20:17:40,122.1154,Fox,6,5,0,0,5,0,0,0,6,5,5,0,0,0,3,2,4,2,0,0,0,1,
20:18:6,173.6211,Fox,6,4,0,0,4,0,0,0,6,5,5,0,0,0,2,2,4,2,0,0,0,2,
20:18:10,182.6186,Fox,6,4,0,0,0,4,0,0,6,5,5,4,0,0,2,2,4,2,0,0,0,2,
20:18:19,201.0211,Fox,6,3,0,0,0,3,0,0,6,5,5,4,0,0,1,2,4,2,0,1,0,2,
20:18:34,230.2453,Fox,8,5,2,0,0,3,0,0,8,5,5,4,0,0,2,3,5,3,0,1,0,2,
20:18:57,276.1021,Fox,8,5,2,0,0,0,3,0,8,5,5,4,3,0,2,3,5,3,0,1,0,2,
20:19:15,312.7457,Fox,8,5,0,2,0,0,3,0,8,7,5,4,3,0,2,3,5,3,0,1,0,2,
20:19:34,351.2643,Fox,8,5,0,0,2,0,3,0,8,7,7,4,3,0,2,3,5,3,0,1,0,2,
20:20:0,403.0761,Fox,10,7,2,0,2,0,3,0,10,7,7,4,3,0,3,4,6,4,0,1,0,2,
20:20:5,411.756,Fox,10,7,2,0,0,2,3,0,10,7,7,6,3,0,3,4,6,4,0,1,0,2,
20:20:6,413.6013,Fox,10,7,2,0,0,2,0,3,10,7,7,6,3,3,3,4,6,4,0,1,0,2,
20:20:6,414.025,Fox,10,5,2,0,0,2,0,1,10,7,7,6,3,3,2,3,6,4,0,1,2,2,
20:20:6,415.0594,Fox,10,4,2,0,0,2,0,0,10,7,7,6,3,3,2,2,6,4,0,1,3,2,
20:20:42,485.6078,Fox,10,4,0,2,0,2,0,0,10,9,7,6,3,3,2,2,6,4,0,1,3,2,
20:20:44,491.2532,Fox,12,6,2,2,0,2,0,0,12,9,7,6,3,3,2,4,6,6,0,1,3,2,
20:20:51,505.2678,Fox,12,6,2,2,0,0,2,0,12,9,7,6,5,3,2,4,6,6,0,1,3,2,
20:21:1,524.1014,Fox,12,6,2,0,2,0,2,0,12,9,9,6,5,3,2,4,6,6,0,1,3,2,
20:21:4,530.2195,Fox,12,4,2,0,0,0,2,0,12,9,9,6,5,3,1,3,6,6,0,3,3,2,
20:21:26,573.8176,Fox,12,4,0,2,0,0,2,0,12,11,9,6,5,3,1,3,6,6,0,3,3,2,
20:21:29,579.8304,Fox,14,6,2,2,0,0,2,0,14,11,9,6,5,3,1,5,6,8,0,3,3,2,
20:21:45,612.3467,Fox,14,6,2,0,2,0,2,0,14,11,11,6,5,3,1,5,6,8,0,3,3,2,
20:21:48,618.437,Fox,14,4,2,0,0,0,2,0,14,11,11,6,5,3,1,3,6,8,2,3,3,2,
20:22:0,642.8505,Fox,14,4,2,0,0,0,0,2,14,11,11,6,5,5,1,3,6,8,2,3,3,2,
20:22:0,643.2368,Fox,14,3,2,0,0,0,0,1,14,11,11,6,5,5,1,2,6,8,2,3,4,2,
20:22:1,644.1977,Fox,14,2,2,0,0,0,0,0,14,11,11,6,5,5,0,2,6,8,2,3,5,2,
20:22:10,662.4359,Fox,14,2,0,2,0,0,0,0,14,13,11,6,5,5,0,2,6,8,2,3,5,2,
20:22:30,700.8566,Fox,14,2,0,0,2,0,0,0,14,13,13,6,5,5,0,2,6,8,2,3,5,2,
20:23:0,761.4321,Fox,14,2,0,0,0,2,0,0,14,13,13,8,5,5,0,2,6,8,2,3,5,2,
20:23:47,854.9922,Fox,14,2,0,0,0,0,2,0,14,13,13,8,7,5,0,2,6,8,2,3,5,2,
